0,0.115,-0.852,0.346
0.009,0.115,-0.889,0.346
0.017,0.192,-0.815,0.462
0.026,0.154,-0.815,0.462
0.034,0.154,-0.815,0.462
0.043,0.115,-0.778,0.538
0.051,0.115,-0.778,0.577
0.06,0.077,-0.778,0.615
0.069,0.077,-0.778,0.577
0.077,0.115,-0.815,0.538
0.086,0.154,-0.815,0.462
0.094,0.154,-0.815,0.423
0.103,0.154,-0.815,0.423
0.111,0.154,-0.815,0.423
0.12,0.154,-0.778,0.423
0.129,0.192,-0.778,0.423
0.137,0.192,-0.741,0.385
0.146,0.192,-0.741,0.385
0.154,0.231,-0.704,0.308
0.163,0.269,-0.667,0.269
0.172,0.269,-0.63,0.192
0.18,0.269,-0.63,0.154
0.189,0.231,-0.556,0.115
0.197,0.231,-0.556,0.115
0.206,0.231,-0.519,0.077
0.214,0.192,-0.444,0.038
0.223,0.115,-0.407,-0.038
0.233,0.077,-0.333,-0.038
0.242,0.077,-0.333,-0.077
0.251,0.077,-0.296,-0.115
0.259,0.077,-0.259,-0.115
0.268,0.077,-0.259,-0.115
0.276,0.077,-0.222,-0.192
0.285,0.077,-0.185,-0.308
0.293,0.077,-0.111,-0.385
0.302,0.077,0.037,-0.423
0.31,0.077,0.222,-0.346
0.319,0.038,0.481,-0.077
0.327,0.038,0.481,-0.077
0.336,0.038,0.704,0.154
0.344,0.077,0.852,0.538
0.353,0,0.852,1.038
0.361,0.115,0.852,1.231
0.37,0.423,0.852,1.269
0.378,0.423,0.852,1.269
0.387,0.577,0.704,1.538
0.396,0.538,0.556,1.885
0.404,0.538,0.556,1.885
0.413,0.577,0.444,2.077
0.421,0.731,0.407,1.885
0.43,0.808,0.444,1.577
0.439,0.731,0.481,1.462
0.447,0.577,0.556,1.462
0.456,0.577,0.556,1.462
0.464,0.462,0.593,1.615
0.473,0.385,0.593,1.731
0.481,0.346,0.667,1.846
0.49,0.308,0.667,2
0.498,0.346,0.63,2
0.507,0.423,0.593,1.885
0.515,0.423,0.593,1.885
0.524,0.5,0.556,1.769
0.532,0.615,0.519,1.692
0.541,0.654,0.481,1.615
0.549,0.615,0.444,1.538
0.558,0.577,0.407,1.423
0.566,0.462,0.407,1.308
0.575,0.462,0.407,1.308
0.583,0.269,0.481,1.154
0.592,0.269,0.481,1.154
0.6,0.192,0.519,1
0.609,0.192,0.519,0.923
0.617,0.192,0.481,0.923
0.626,0.231,0.444,0.885
0.634,0.308,0.481,0.846
0.643,0.308,0.481,0.846
