0,-0.769,-0.074,-0.192
0.009,-0.615,-0.148,-0.192
0.017,-0.577,-0.037,-0.154
0.026,-0.5,0.037,-0.038
0.034,-0.5,0.037,-0.038
0.043,-0.423,0.111,0.077
0.051,-0.423,0.148,0.192
0.06,-0.5,0.111,0.231
0.068,-0.5,0.111,0.231
0.077,-0.654,0.037,0.269
0.085,-0.808,-0.074,0.308
0.094,-0.885,-0.111,0.423
0.102,-0.962,-0.148,0.5
0.111,-1,-0.111,0.615
0.119,-1,-0.111,0.615
0.128,-1,-0.111,0.692
0.136,-1.077,-0.074,0.615
0.145,-1.192,-0.074,0.462
0.153,-1.308,-0.111,0.269
0.162,-1.423,-0.111,0.115
0.17,-1.5,-0.111,0
0.179,-1.577,-0.148,0
0.188,-1.731,-0.185,0.077
0.197,-1.846,-0.148,0.154
0.205,-1.923,-0.074,0.115
0.214,-1.923,-0.074,0.115
0.222,-1.923,0.037,0
0.231,-1.885,0.148,-0.231
0.239,-1.808,0.296,-0.5
0.248,-1.769,0.333,-0.769
0.256,-1.769,0.333,-0.769
0.265,-1.769,0.407,-1
0.273,-1.769,0.444,-1.115
0.282,-1.769,0.444,-1.192
0.29,-1.769,0.444,-1.231
0.299,-1.692,0.481,-1.269
0.308,-1.692,0.481,-1.269
0.316,-1.615,0.481,-1.346
0.325,-1.5,0.481,-1.423
0.333,-1.346,0.556,-1.5
0.342,-1.192,0.63,-1.423
0.35,-1.038,0.704,-1.346
0.359,-1.038,0.704,-1.346
0.367,-0.885,0.704,-1.192
0.376,-0.769,0.704,-1.077
0.384,-0.692,0.667,-0.962
0.393,-0.577,0.63,-0.885
0.402,-0.538,0.593,-0.808
0.41,-0.538,0.593,-0.808
0.419,-0.5,0.519,-0.731
0.427,-0.5,0.481,-0.692
0.436,-0.423,0.481,-0.692
0.444,-0.346,0.519,-0.654
0.453,-0.346,0.519,-0.654
0.462,-0.308,0.481,-0.538
0.47,-0.231,0.481,-0.5
0.479,-0.231,0.481,-0.385
0.487,-0.154,0.481,-0.308
0.496,-0.154,0.481,-0.269
0.504,-0.154,0.481,-0.269
0.513,-0.154,0.444,-0.231
0.521,-0.192,0.407,-0.231
0.53,-0.154,0.407,-0.231
0.538,-0.192,0.37,-0.154
0.547,-0.192,0.37,-0.154
0.555,-0.192,0.37,-0.038
0.564,-0.231,0.333,0.038
0.572,-0.231,0.296,0.115
0.581,-0.269,0.222,0.269
0.589,-0.308,0.222,0.346
0.598,-0.308,0.222,0.346
0.606,-0.346,0.148,0.423
0.615,-0.385,0.148,0.538
0.624,-0.423,0.074,0.654
0.632,-0.538,0,0.808
0.641,-0.615,-0.037,0.923
0.65,-0.692,-0.111,1.038
0.658,-0.692,-0.111,1.038
0.667,-0.769,-0.148,1.115
0.675,-0.846,-0.185,1.077
0.684,-0.962,-0.259,1.077
0.692,-1.077,-0.333,1.038
0.701,-1.154,-0.37,0.962
0.709,-1.154,-0.37,0.962
0.718,-1.231,-0.407,0.962
0.726,-1.346,-0.481,0.923
0.735,-1.462,-0.519,0.846
0.743,-1.538,-0.519,0.769
0.752,-1.577,-0.444,0.577
0.76,-1.462,-0.333,0.423
0.769,-1.423,-0.259,0.269
0.778,-1.423,-0.259,0.269
0.786,-1.462,-0.259,0.192
0.795,-1.577,-0.259,0.115
0.803,-1.692,-0.259,0.038
0.812,-1.769,-0.259,-0.115
0.82,-1.731,-0.185,-0.308
0.829,-1.731,-0.185,-0.462
0.838,-1.731,-0.185,-0.462
0.846,-1.731,-0.148,-0.538
0.855,-1.731,-0.111,-0.538
0.864,-1.692,-0.037,-0.577
0.872,-1.615,0.037,-0.654
0.881,-1.5,0.148,-0.731
0.889,-1.5,0.148,-0.731
0.898,-1.385,0.185,-0.808
0.906,-1.346,0.185,-0.846
0.915,-1.308,0.148,-0.846
0.923,-1.269,0.148,-0.808
0.932,-1.154,0.148,-0.731
0.94,-1.115,0.148,-0.654
0.949,-1.115,0.148,-0.654
0.957,-1,0.148,-0.615
0.966,-0.923,0.185,-0.538
0.974,-0.885,0.148,-0.462
0.983,-0.808,0.148,-0.423
0.991,-0.808,0.111,-0.308
1,-0.808,0.111,-0.308
1.009,-0.808,0.074,-0.231
1.017,-0.846,0.074,-0.154
1.026,-0.846,0.037,-0.077
1.034,-0.846,0.037,-0.038
1.043,-0.846,0.037,-0.038
1.051,-0.808,0.037,-0.038
1.06,-0.808,0.037,-0.038
1.068,-0.808,0,-0.038
1.077,-0.808,0,-0.038
1.085,-0.846,-0.074,0
1.094,-0.846,-0.074,0
1.102,-0.885,-0.111,0
1.111,-0.885,-0.148,0
1.119,-0.923,-0.185,0
1.128,-0.923,-0.185,0
1.136,-0.923,-0.185,0
1.145,-0.923,-0.185,0
1.153,-0.885,-0.111,0
1.162,-0.846,-0.111,0
1.17,-0.808,-0.111,0
1.179,-0.808,-0.111,0
1.188,-0.808,-0.111,0
1.196,-0.808,-0.111,0
1.205,-0.808,-0.111,-0.038
1.213,-0.846,-0.148,-0.038
1.222,-0.885,-0.185,-0.038
1.23,-0.923,-0.185,-0.038
1.239,-0.923,-0.222,-0.038
1.247,-0.923,-0.222,-0.038
1.256,-0.962,-0.222,-0.038
1.264,-0.962,-0.222,-0.038
1.273,-0.962,-0.185,-0.077
1.281,-0.962,-0.185,-0.077
1.29,-0.962,-0.148,-0.077
1.299,-0.962,-0.148,-0.077
