0,-0.115,-0.148,0.846
0.009,-0.077,-0.111,0.885
0.017,-0.077,-0.111,0.885
0.026,0.038,-0.111,0.923
0.034,0.038,-0.111,0.923
0.043,0.038,-0.074,0.962
0.051,0,-0.111,1
0.06,-0.038,-0.111,1
0.068,-0.077,-0.111,0.962
0.077,-0.077,-0.111,0.962
0.085,-0.115,-0.111,0.962
0.094,-0.154,-0.148,0.923
0.102,-0.192,-0.148,0.962
0.111,-0.154,-0.185,0.885
0.119,-0.115,-0.111,0.885
0.128,-0.077,-0.111,0.885
0.136,-0.115,-0.111,0.923
0.145,-0.115,-0.111,0.923
0.153,-0.154,-0.111,0.962
0.162,-0.192,-0.111,0.962
0.17,-0.231,-0.111,0.962
0.179,-0.269,-0.074,0.962
0.187,-0.308,-0.074,0.962
0.196,-0.308,-0.074,0.962
0.204,-0.346,-0.037,0.962
0.213,-0.346,-0.037,0.962
0.221,-0.385,-0.037,0.923
0.23,-0.423,-0.037,0.885
0.238,-0.423,-0.037,0.885
0.247,-0.423,-0.037,0.885
0.255,-0.462,0,0.923
0.265,-0.462,0,0.962
0.274,-0.5,0,1
0.282,-0.538,0.037,1
0.291,-0.538,0.037,1
0.299,-0.538,0.074,0.962
0.308,-0.538,0.074,0.962
0.317,-0.5,0.148,0.962
0.325,-0.5,0.148,0.962
0.334,-0.462,0.185,0.962
0.342,-0.423,0.185,0.962
0.351,-0.308,0.185,1
0.359,-0.308,0.185,1.038
0.368,-0.308,0.185,1.038
0.376,-0.346,0.185,1.077
0.385,-0.462,0.185,1.115
0.393,-0.538,0.222,1.154
0.402,-0.654,0.222,1.192
0.41,-0.808,0.259,1.231
0.419,-0.808,0.259,1.231
0.427,-0.923,0.296,1.269
0.436,-1.115,0.296,1.346
0.444,-1.346,0.296,1.462
0.453,-1.577,0.296,1.462
0.461,-1.846,0.259,1.462
0.47,-2.115,0.185,1.462
0.478,-2.115,0.185,1.462
0.487,-2.423,0.148,1.5
0.495,-2.808,0.074,1.538
0.504,-3.308,0.037,1.577
0.512,-3.923,0.037,1.615
0.521,-3.923,0.037,1.615
0.53,-4.423,0.259,1.692
0.538,-4.692,0.926,2.077
0.547,-4.769,1.926,2.269
0.555,-4.423,3.111,2.462
0.564,-3.885,3.667,2.885
0.572,-3.192,3.852,2.885
0.581,-3.192,3.852,2.885
0.589,-2.115,3.963,2
0.598,-0.962,4.074,1.192
0.606,0,4.111,1
0.615,1.038,4.148,1.192
0.623,2,4.185,1.269
0.632,2,4.185,1.269
0.64,2.923,4.148,0.962
0.649,3.654,4.037,0.423
0.657,3.577,3.481,0.115
0.666,2.808,2.741,0.038
0.674,2,2.148,-0.038
0.683,2,2.148,-0.038
0.691,1.192,1.63,-0.038
0.7,0.654,1.185,0.038
0.708,0.538,0.815,0.077
0.717,0.615,0.593,0.115
0.725,0.769,0.481,0.154
0.734,0.769,0.481,0.154
0.742,0.885,0.407,0.192
0.751,0.962,0.444,0.269
0.759,1.077,0.444,0.423
0.768,1.077,0.407,0.538
0.776,1.038,0.333,0.692
0.785,0.923,0.296,0.769
0.793,0.923,0.296,0.769
0.802,0.808,0.185,0.885
0.811,0.769,0.111,0.885
0.819,0.731,0.074,0.885
0.828,0.731,0.037,0.885
0.836,0.654,-0.037,0.846
0.845,0.654,-0.037,0.846
0.853,0.615,-0.111,0.846
0.862,0.538,-0.148,0.885
0.87,0.5,-0.222,0.846
0.879,0.5,-0.259,0.846
0.887,0.5,-0.296,0.846
0.896,0.5,-0.296,0.846
0.904,0.5,-0.296,0.846
0.913,0.5,-0.296,0.846
0.921,0.462,-0.296,0.885
0.93,0.423,-0.296,0.923
0.938,0.462,-0.296,0.962
0.947,0.462,-0.296,0.962
0.955,0.5,-0.296,0.962
0.964,0.462,-0.259,0.962
0.972,0.462,-0.259,0.962
0.981,0.5,-0.259,0.885
0.99,0.423,-0.296,0.846
0.998,0.423,-0.296,0.846
1.007,0.269,-0.333,0.885
1.015,0.231,-0.37,0.885
1.024,0.308,-0.407,0.885
1.032,0.385,-0.407,0.846
1.041,0.423,-0.37,0.846
1.049,0.385,-0.37,0.846
1.058,0.385,-0.37,0.846
1.066,0.346,-0.37,0.846
1.075,0.346,-0.333,0.846
1.083,0.308,-0.333,0.846
1.092,0.308,-0.333,0.846
1.1,0.308,-0.333,0.846
1.109,0.385,-0.37,0.846
1.118,0.385,-0.37,0.846
1.126,0.269,-0.37,0.846
1.135,0.269,-0.37,0.808
1.143,0.308,-0.407,0.769
1.152,0.385,-0.37,0.731
1.16,0.385,-0.37,0.731
1.169,0.423,-0.37,0.769
1.177,0.423,-0.333,0.769
1.186,0.462,-0.296,0.769
1.194,0.423,-0.296,0.808
1.203,0.385,-0.296,0.846
1.212,0.346,-0.296,0.846
1.221,0.346,-0.296,0.846
1.229,0.308,-0.259,0.846
1.238,0.346,-0.222,0.769
